loan_id,grade,purpose,state,loan_amount,interest_rate,default_flag,pred_default_probability,risk_band
100382,A,debt_consolidation,IL,16286.0,0.05,0,0.278431212911529,Low
100383,C,small_business,GA,28370.0,0.0701,1,0.8874340119744222,High
100384,D,education,CA,14112.0,0.1369,1,0.6110181064910063,High
100385,D,small_business,FL,36624.0,0.1241,1,0.8527932568737476,High
100386,B,small_business,FL,37100.0,0.1137,0,0.6205239343232938,High
100387,B,education,WA,20539.0,0.1008,0,0.24732611053714268,Low
100388,C,education,WA,22973.0,0.1113,0,0.7151778172608011,High
100389,A,education,WA,28725.0,0.0674,1,0.38562158142829556,Medium
100390,D,debt_consolidation,GA,7315.0,0.1287,0,0.5452848105089649,Medium
100391,B,education,NY,6192.0,0.0961,0,0.15676956744239953,Low
100392,D,medical,NY,29308.0,0.1431,1,0.6937222104713956,High
100393,D,small_business,NY,20466.0,0.1629,0,0.6767473368927412,High
100394,D,small_business,GA,15961.0,0.0597,0,0.2923214145825444,Low
100395,D,small_business,FL,18100.0,0.1136,0,0.6981728983692306,High
100396,A,education,GA,1000.0,0.05,0,0.0745807301820112,Low
100397,B,debt_consolidation,TX,16285.0,0.1214,1,0.6141482579612566,High
100398,C,education,NC,11223.0,0.0572,0,0.24323051547202543,Low
100399,D,home_improvement,FL,26263.0,0.1266,0,0.5531155013976263,Medium
100400,E,home_improvement,NC,26955.0,0.1494,0,0.7702727940417521,High
100401,C,small_business,FL,23190.0,0.1257,0,0.7278963327372975,High
100402,D,education,CA,21559.0,0.1187,0,0.6765201708620154,High
100403,B,debt_consolidation,NY,4524.0,0.1412,1,0.4466142836986894,Medium
100404,A,education,FL,23316.0,0.0799,1,0.4503080745144777,Medium
100405,B,home_improvement,TX,23665.0,0.1097,1,0.42601412739369476,Medium
100406,E,education,GA,29207.0,0.1491,0,0.6008568882447146,High
100407,C,debt_consolidation,NY,37064.0,0.05,0,0.14071119940590843,Low
100408,C,small_business,GA,2767.0,0.1459,1,0.34128919620258946,Medium
100409,D,medical,NC,14504.0,0.0817,0,0.41102641046336524,Medium
100410,A,education,CA,11320.0,0.05,0,0.06461230642437388,Low
100411,A,medical,NY,19553.0,0.05,1,0.20798906492875371,Low
100412,A,debt_consolidation,IL,18121.0,0.095,1,0.5035549257670133,Medium
100413,A,debt_consolidation,GA,15893.0,0.1105,1,0.623601413893719,High
100414,C,home_improvement,NC,27248.0,0.09,0,0.41234205744528146,Medium
100415,B,education,TX,8087.0,0.05,0,0.1426136192863256,Low
100416,D,debt_consolidation,TX,8630.0,0.1457,0,0.571056340736635,Medium
100417,D,education,TX,8782.0,0.1003,0,0.41634595177549216,Medium
100418,E,medical,NY,14757.0,0.0967,0,0.2110246845552513,Low
100419,B,medical,IL,6943.0,0.0716,0,0.17175895325215923,Low
100420,C,education,FL,17563.0,0.1396,1,0.7653047343131799,High
100421,A,small_business,WA,16511.0,0.0673,0,0.362975224578918,Medium
100422,B,small_business,FL,10921.0,0.05,0,0.21583480769955388,Low
100423,C,education,IL,25864.0,0.0944,1,0.6152291978012124,High
100424,C,medical,IL,17464.0,0.0946,0,0.3234349328723792,Medium
100425,D,education,NY,27564.0,0.1075,1,0.956861572490664,High
100426,D,small_business,CA,16245.0,0.1008,0,0.5208279130065647,Medium
100427,A,education,TX,17782.0,0.0673,1,0.47597738354683256,Medium
100428,E,medical,GA,12935.0,0.1423,1,0.7857499099443346,High
100429,A,small_business,WA,17937.0,0.0621,0,0.2866821556458332,Low
100430,F,medical,CA,24410.0,0.2064,1,0.9896226786398628,High
100431,C,education,FL,14298.0,0.1033,0,0.5989472258264293,Medium
100432,A,small_business,GA,22666.0,0.1025,0,0.6032500239604337,High
100433,C,debt_consolidation,GA,10685.0,0.1152,0,0.5261529251427269,Medium
100434,B,medical,CA,24831.0,0.1201,1,0.5978016599265896,Medium
100435,D,debt_consolidation,GA,12781.0,0.0861,0,0.45512749250189694,Medium
100436,B,small_business,GA,25665.0,0.05,0,0.18314160324767823,Low
100437,D,small_business,CA,18549.0,0.0938,1,0.5174686950464797,Medium
100438,B,education,NY,31689.0,0.0951,1,0.599302552473779,Medium
100439,F,debt_consolidation,CA,7613.0,0.1656,1,0.7268950342953441,High
100440,B,medical,WA,4714.0,0.0971,0,0.28394155513745944,Low
100441,D,home_improvement,GA,12454.0,0.1472,1,0.615028930190037,High
100442,D,medical,TX,5539.0,0.1088,0,0.43340940388891663,Medium
100443,B,education,NY,5555.0,0.0563,0,0.14648370052813336,Low
100444,A,medical,IL,23594.0,0.0598,1,0.21228544550179174,Low
100445,C,medical,CA,17962.0,0.0514,0,0.4029461168730268,Medium
100446,D,education,NY,13683.0,0.1152,0,0.3825978967313315,Medium
100447,D,medical,TX,14517.0,0.1204,1,0.5795769948968548,Medium
100448,B,medical,CA,12625.0,0.05,1,0.21126719823093607,Low
100449,E,medical,WA,32853.0,0.1269,1,0.6144293091101131,High
100450,E,education,WA,11380.0,0.1699,1,0.6939122606518109,High
100451,D,medical,CA,6101.0,0.1061,0,0.40371718715378946,Medium
100452,A,small_business,TX,25164.0,0.0826,1,0.5169276130555167,Medium
100453,A,debt_consolidation,CA,16058.0,0.1244,1,0.7683918329138774,High
100454,F,debt_consolidation,NC,36349.0,0.1778,0,0.6890628296581314,High
100455,D,debt_consolidation,IL,13264.0,0.1539,1,0.7239148790487914,High
100456,C,medical,IL,25614.0,0.0748,1,0.7634455488461486,High
100457,E,small_business,CA,27740.0,0.175,1,0.7625204777149597,High
100458,A,home_improvement,CA,13308.0,0.106,0,0.47175337733718914,Medium
100459,D,education,NC,11314.0,0.1539,1,0.6972312166242284,High
100460,D,debt_consolidation,NC,24672.0,0.09,0,0.4153390667184615,Medium
100461,E,small_business,IL,23174.0,0.1607,1,0.7207039436136418,High
100462,D,home_improvement,TX,5305.0,0.1532,1,0.5813904058348927,Medium
100463,C,debt_consolidation,CA,7844.0,0.0855,0,0.3590316523556009,Medium
100464,A,small_business,GA,1000.0,0.0685,0,0.1074617774723711,Low
100465,E,medical,IL,23358.0,0.1102,1,0.6015632602124613,High
100466,D,small_business,NY,15644.0,0.1418,0,0.6974495498200456,High
100467,B,education,CA,16541.0,0.0651,0,0.3558332404959417,Medium
100468,F,medical,IL,2777.0,0.1286,1,0.31547945794397725,Medium
100469,B,education,NC,8117.0,0.1113,0,0.40042623377630643,Medium
100470,C,medical,GA,13698.0,0.0914,1,0.4743771384532849,Medium
100471,F,home_improvement,WA,11949.0,0.245,1,0.8945284459674088,High
100472,D,home_improvement,CA,19061.0,0.1606,1,0.7912383024917584,High
100473,E,home_improvement,GA,23251.0,0.1326,1,0.6718444527866626,High
100474,E,education,WA,38427.0,0.1378,1,0.6370549433810029,High
100475,C,medical,GA,17820.0,0.0776,0,0.4674111816741173,Medium
100476,B,education,TX,28039.0,0.0807,1,0.43424705769228344,Medium
100477,E,home_improvement,GA,10530.0,0.1745,1,0.8236496734842195,High
100478,C,small_business,WA,2925.0,0.0873,0,0.17118162630504918,Low
100479,C,debt_consolidation,GA,14829.0,0.135,1,0.6399594084462561,High
100480,C,home_improvement,TX,3621.0,0.1245,0,0.20262826230274628,Low
100481,A,debt_consolidation,GA,18132.0,0.0535,0,0.24394059031307247,Low
100482,A,education,CA,10976.0,0.05,0,0.13017078485453326,Low
100483,C,home_improvement,TX,1000.0,0.1083,0,0.20848158093963723,Low
100484,D,education,TX,33624.0,0.1228,1,0.7868838795602066,High
100485,C,medical,TX,13162.0,0.1,1,0.5482358238159749,Medium
100486,B,debt_consolidation,WA,3261.0,0.05,0,0.0679638976437709,Low
100487,C,home_improvement,NC,26084.0,0.0509,0,0.33956707366425004,Medium
100488,D,home_improvement,NC,11442.0,0.1177,0,0.5195576206340203,Medium
100489,A,medical,CA,27811.0,0.0576,0,0.32434488104718623,Medium
100490,C,home_improvement,NC,11399.0,0.0662,1,0.5404934435932517,Medium
100491,D,small_business,CA,13132.0,0.0888,1,0.6518771366477393,High
100492,C,small_business,WA,21103.0,0.0807,1,0.3201945645166422,Medium
100493,C,debt_consolidation,TX,23339.0,0.0716,1,0.6752177081101752,High
100494,E,medical,GA,24916.0,0.1523,1,0.786366744850953,High
100495,B,medical,NY,17192.0,0.1216,0,0.45732831206626345,Medium
100496,B,home_improvement,GA,22758.0,0.0969,0,0.5330377606020127,Medium
100497,A,small_business,IL,24711.0,0.0588,0,0.31006836120297354,Medium
100498,D,home_improvement,IL,19805.0,0.1201,0,0.5609535030447066,Medium
100499,E,education,FL,16716.0,0.1184,1,0.6065909147901032,High
100500,D,medical,TX,4992.0,0.1521,0,0.6016979494923939,High
100501,F,home_improvement,IL,23393.0,0.1701,0,0.7412037485252179,High
100502,D,small_business,WA,18380.0,0.061,1,0.4365987845375736,Medium
100503,B,small_business,TX,14277.0,0.05,0,0.26017676699934933,Low
100504,B,medical,TX,29500.0,0.0754,1,0.34574972271206417,Medium
100505,D,small_business,FL,5149.0,0.1058,0,0.41617216529746365,Medium
100506,D,home_improvement,GA,32796.0,0.1221,1,0.48564158850661476,Medium
100507,C,education,NY,17800.0,0.1542,1,0.7741570898296006,High
100508,C,small_business,FL,20858.0,0.1044,1,0.9222238127274147,High
100509,C,home_improvement,NC,14445.0,0.1437,1,0.8713309163183194,High
100510,B,education,NY,2996.0,0.0804,0,0.21514166349688585,Low
100511,C,education,NY,16744.0,0.0939,1,0.3136286193248546,Medium
100512,D,debt_consolidation,GA,21013.0,0.1379,1,0.7071990675093255,High
100513,D,small_business,IL,24086.0,0.0665,0,0.28100552905273785,Low
100514,B,medical,CA,16218.0,0.05,1,0.14459225876064682,Low
100515,E,small_business,TX,1000.0,0.1002,1,0.25072299502197576,Low
100516,B,home_improvement,NC,4125.0,0.1152,0,0.37756010592617595,Medium
100517,B,home_improvement,GA,36468.0,0.05,1,0.23600514392087527,Low
100518,D,home_improvement,NC,8167.0,0.1023,1,0.43132616259794426,Medium
100519,F,debt_consolidation,FL,30843.0,0.1826,1,0.854747955168681,High
100520,E,education,IL,9593.0,0.1369,1,0.755360241424211,High
100521,A,home_improvement,TX,16358.0,0.0558,0,0.26431023318812946,Low
100522,B,education,WA,23627.0,0.0866,0,0.47452303350674935,Medium
100523,D,home_improvement,IL,10618.0,0.1049,0,0.4263855567193578,Medium
100524,D,home_improvement,CA,32330.0,0.0888,0,0.6731250380305196,High
100525,C,education,GA,18682.0,0.119,1,0.596160126838833,Medium
100526,A,home_improvement,FL,22148.0,0.0847,1,0.5599668280525779,Medium
100527,C,small_business,NC,15592.0,0.1123,1,0.6120631531782741,High
100528,A,debt_consolidation,NC,23928.0,0.05,0,0.33147907166441015,Medium
100529,B,education,FL,32209.0,0.1098,1,0.5971174780234711,Medium
100530,D,small_business,CA,16818.0,0.126,0,0.40810559139635516,Medium
100531,B,small_business,TX,33567.0,0.1231,1,0.8382630992398482,High
100532,D,debt_consolidation,NY,12496.0,0.1436,1,0.6990346651736482,High
100533,C,education,NY,24877.0,0.1246,1,0.6979283419955027,High
100534,C,medical,NY,22402.0,0.1297,1,0.5652824872007829,Medium
100535,C,home_improvement,NC,8383.0,0.0784,0,0.4367528238648096,Medium
100536,E,debt_consolidation,WA,19924.0,0.1349,1,0.562485636234235,Medium
100537,C,debt_consolidation,TX,18066.0,0.1455,1,0.7864370537328899,High
100538,E,small_business,WA,10321.0,0.1515,0,0.6308130811299362,High
100539,C,home_improvement,CA,21222.0,0.1471,1,0.8368377416728549,High
100540,C,education,CA,19317.0,0.0845,1,0.49633406288608006,Medium
100541,F,home_improvement,WA,17347.0,0.1719,1,0.8292541912854534,High
100542,A,debt_consolidation,TX,17383.0,0.076,1,0.22707480864962923,Low
100543,B,education,FL,17190.0,0.0859,0,0.36024750060090277,Medium
100544,E,small_business,GA,14691.0,0.1275,0,0.33780224212866383,Medium
100545,C,medical,FL,19259.0,0.117,0,0.6582437188009045,High
100546,B,education,TX,12205.0,0.0903,0,0.38467426765429935,Medium
100547,F,small_business,NC,41911.0,0.164,1,0.8945245943759639,High
100548,A,debt_consolidation,NY,5316.0,0.063,0,0.14957198890856763,Low
100549,C,medical,WA,12737.0,0.1216,1,0.606498791953269,High
100550,D,education,TX,13448.0,0.179,1,0.792927261889498,High
100551,D,small_business,TX,36364.0,0.1222,1,0.9330338348633715,High
100552,C,small_business,GA,6119.0,0.1215,1,0.5998346893733617,Medium
100553,A,debt_consolidation,NC,21833.0,0.05,0,0.20797068768058075,Low
100554,E,medical,CA,20236.0,0.08,0,0.3335692158436648,Medium
100555,D,debt_consolidation,NC,21002.0,0.1112,1,0.5459687901405289,Medium
100556,B,small_business,NY,29127.0,0.1074,0,0.6846653063022294,High
100557,B,home_improvement,NC,28942.0,0.05,0,0.27403477967840567,Low
100558,C,home_improvement,IL,13941.0,0.128,0,0.7788653661194458,High
100559,A,medical,GA,19746.0,0.076,1,0.3889185634706698,Medium
100560,D,debt_consolidation,CA,1223.0,0.1229,1,0.32760679388598196,Medium
100561,E,small_business,TX,18892.0,0.1654,1,0.9420822972305501,High
100562,B,medical,NC,10854.0,0.0691,0,0.33176178545399254,Medium
100563,E,medical,TX,16323.0,0.196,1,0.8401467726155666,High
100564,D,small_business,GA,2832.0,0.1407,0,0.4871823138031042,Medium
100565,D,small_business,CA,21644.0,0.097,0,0.40869400784254334,Medium
100566,F,education,WA,2731.0,0.1948,1,0.48819767242268647,Medium
100567,B,debt_consolidation,NY,19335.0,0.0721,0,0.2870490430703343,Low
100568,E,medical,FL,6961.0,0.2271,0,0.7672040939391995,High
100569,A,debt_consolidation,WA,10353.0,0.05,0,0.12297779112920867,Low
100570,C,home_improvement,TX,28393.0,0.1001,1,0.7167623736243921,High
100571,C,medical,NY,23291.0,0.05,0,0.34681944884104193,Medium
100572,A,debt_consolidation,IL,28343.0,0.0572,1,0.36652991589320455,Medium
100573,D,medical,NY,32038.0,0.111,1,0.4836140693035739,Medium
100574,C,education,TX,11044.0,0.1353,1,0.86618403924702,High
100575,C,debt_consolidation,CA,31491.0,0.05,0,0.6962349566998179,High
100576,C,home_improvement,WA,4810.0,0.0795,0,0.13021960505716162,Low
100577,B,home_improvement,CA,24715.0,0.0738,0,0.3795681852807228,Medium
100578,B,education,TX,13560.0,0.0587,0,0.16485106079354553,Low
100579,B,small_business,TX,9627.0,0.072,1,0.33583669135696786,Medium
100580,F,debt_consolidation,WA,23530.0,0.1615,0,0.6334857886591226,High
100581,D,small_business,CA,26505.0,0.1186,1,0.5829006913465444,Medium
100582,C,debt_consolidation,NY,26237.0,0.0686,0,0.5928686144540034,Medium
100583,D,small_business,CA,19934.0,0.12,0,0.6408172310106681,High
100584,D,home_improvement,IL,19188.0,0.1608,1,0.7105227345513252,High
100585,B,small_business,TX,22742.0,0.0877,0,0.4717617797973288,Medium
100586,A,medical,TX,20734.0,0.116,0,0.5930648693139937,Medium
100587,C,small_business,NY,22872.0,0.0767,1,0.6485603221699711,High
100588,B,home_improvement,NY,19836.0,0.1002,0,0.3598153338593592,Medium
100589,E,medical,CA,25585.0,0.1789,0,0.8674645652270818,High
100590,B,education,FL,3355.0,0.0901,0,0.19337094571180816,Low
100591,C,education,IL,16819.0,0.1004,0,0.5540813921522959,Medium
100592,C,medical,FL,5545.0,0.0733,1,0.28272631541604587,Low
100593,D,education,FL,20490.0,0.1041,1,0.565596072134114,Medium
100594,F,debt_consolidation,NC,32777.0,0.1448,0,0.6748957332379432,High
100595,C,small_business,NY,13733.0,0.0883,1,0.26587084835882174,Low
100596,A,small_business,NY,19145.0,0.0855,0,0.4156548985132176,Medium
100597,D,home_improvement,IL,24808.0,0.1062,1,0.7531372609316844,High
100598,A,home_improvement,CA,1000.0,0.0756,0,0.2173698103799625,Low
100599,A,medical,NC,13301.0,0.0674,1,0.2928255514061935,Low
100600,D,small_business,IL,21281.0,0.1457,0,0.6865899872790916,High
100601,A,small_business,WA,1000.0,0.0817,0,0.11495766622514712,Low
100602,A,small_business,NY,9209.0,0.0666,0,0.29650099487274406,Low
100603,C,small_business,WA,27908.0,0.08,1,0.5005036943928763,Medium
100604,C,education,NC,27027.0,0.1099,0,0.5683864729955469,Medium
100605,E,education,IL,21369.0,0.1371,1,0.5056656840657713,Medium
100606,B,medical,TX,25940.0,0.1242,1,0.7982650262019279,High
100607,C,debt_consolidation,WA,19936.0,0.0799,0,0.5227589524307568,Medium
100608,D,home_improvement,GA,22999.0,0.1344,1,0.6484706173158186,High
100609,D,debt_consolidation,WA,15159.0,0.1005,1,0.556243172875853,Medium
100610,B,medical,WA,19042.0,0.0805,1,0.48140808131428686,Medium
100611,C,education,FL,12309.0,0.0776,0,0.3603421801687588,Medium
100612,C,medical,TX,29371.0,0.1145,1,0.5080586951961743,Medium
100613,B,education,WA,31694.0,0.0972,0,0.6534659007562776,High
100614,A,medical,FL,30419.0,0.0842,0,0.4049857902181807,Medium
100615,D,medical,TX,14327.0,0.1513,1,0.7554875394495054,High
100616,B,debt_consolidation,FL,9416.0,0.125,0,0.6043693807159606,High
100617,B,small_business,CA,29493.0,0.1012,1,0.6494293782174366,High
100618,C,home_improvement,IL,22895.0,0.1206,0,0.7397086304278738,High
100619,B,medical,IL,20957.0,0.05,1,0.2255889808527241,Low
100620,B,education,FL,12297.0,0.0873,1,0.39371533184622964,Medium
100621,C,home_improvement,WA,21831.0,0.0813,1,0.46775318948329936,Medium
100622,E,education,IL,8232.0,0.1266,0,0.4876880432347943,Medium
100623,D,education,NY,23707.0,0.1088,1,0.2992558327646406,Low
100624,B,debt_consolidation,WA,30410.0,0.0673,0,0.4553823081891378,Medium
100625,B,home_improvement,CA,32679.0,0.0856,0,0.4458594545393166,Medium
100626,F,education,IL,24377.0,0.1729,1,0.7697505180769434,High
100627,D,medical,TX,5562.0,0.1133,1,0.38663784025043085,Medium
100628,D,small_business,IL,19776.0,0.1228,1,0.5603936367240646,Medium
100629,A,education,CA,37257.0,0.05,0,0.19959638439623076,Low
100630,A,debt_consolidation,GA,10182.0,0.05,0,0.11502996559247254,Low
100631,B,small_business,CA,17467.0,0.1198,1,0.5409844400868639,Medium
100632,E,education,FL,30722.0,0.193,1,0.9839967150455112,High
100633,E,medical,WA,23554.0,0.1256,1,0.6734726964205766,High
100634,B,education,FL,40321.0,0.0633,0,0.2849107412238292,Low
100635,D,small_business,TX,11404.0,0.0716,1,0.20685416499716675,Low
100636,E,small_business,TX,9092.0,0.1342,1,0.6263360836141801,High
100637,E,debt_consolidation,GA,29017.0,0.1285,1,0.6210876226986343,High
100638,C,small_business,TX,7237.0,0.0504,0,0.22327008541339022,Low
100639,B,education,WA,16229.0,0.0503,0,0.20125453609077565,Low
100640,F,home_improvement,NY,17409.0,0.1648,1,0.697793393820411,High
100641,B,debt_consolidation,CA,27324.0,0.1181,1,0.7957632799717697,High
100642,B,medical,FL,23528.0,0.0825,1,0.4912028484299305,Medium
100643,B,education,CA,22114.0,0.0639,1,0.31466447102733625,Medium
100644,C,small_business,GA,14378.0,0.0973,1,0.4242920607550234,Medium
100645,A,education,GA,28935.0,0.0745,0,0.47910083146474536,Medium
100646,C,medical,TX,50000.0,0.0534,0,0.5660844680838852,Medium
100647,E,medical,GA,24222.0,0.15,1,0.6546630436464417,High
100648,C,home_improvement,WA,18897.0,0.0842,0,0.4738488472750418,Medium
100649,F,education,WA,6319.0,0.1826,1,0.7057950315982561,High
100650,E,small_business,CA,12263.0,0.1822,1,0.7493369856279334,High
100651,D,small_business,TX,16077.0,0.1701,1,0.7276420162469978,High
100652,C,education,TX,13189.0,0.1601,1,0.8670778046326097,High
100653,E,education,GA,17855.0,0.1547,1,0.510850641342901,Medium
100654,C,education,NY,34002.0,0.1268,1,0.6310839278310919,High
100655,B,medical,IL,29225.0,0.0965,1,0.6097878275976926,High
100656,E,debt_consolidation,FL,16571.0,0.1675,1,0.7481338995088154,High
100657,C,medical,NC,7125.0,0.1026,1,0.3678126607225885,Medium
100658,E,medical,TX,30036.0,0.1537,1,0.6827125108334464,High
100659,C,education,GA,17559.0,0.1012,0,0.42376403221470327,Medium
100660,B,debt_consolidation,CA,2461.0,0.1231,1,0.2412946995972073,Low
100661,D,education,NC,24412.0,0.1181,1,0.6056484502014466,High
100662,C,small_business,IL,27231.0,0.0884,1,0.5564634253825772,Medium
100663,C,debt_consolidation,NY,1000.0,0.1137,0,0.13364652520276826,Low
100664,E,home_improvement,FL,10579.0,0.1784,1,0.7913251560945984,High
100665,C,debt_consolidation,WA,17006.0,0.0941,1,0.512452929837492,Medium
100666,A,education,FL,24611.0,0.05,1,0.20213289972635673,Low
100667,D,small_business,CA,13358.0,0.1113,0,0.46767499898837683,Medium
100668,A,small_business,NY,10511.0,0.0615,0,0.21417817778907125,Low
100669,C,medical,NC,24545.0,0.0905,0,0.47552852412052726,Medium
100670,B,medical,NY,13785.0,0.0926,1,0.27558153798790685,Low
