loan_id,issue_date,age,annual_income,loan_amount,term_months,employment_length_years,credit_score,grade,purpose,state,home_ownership,inquiries_last_6m,delinquencies_last_2y,revolving_utilization,dti_ratio,interest_rate,default_flag
100206,2023-06-28,33,18066.0,4236.0,36,6.0,821.0,C,small_business,NY,RENT,3,0,0.8174,0.9,0.05,0
100207,2022-03-02,56,113598.0,17823.0,36,8.0,638.0,C,small_business,IL,MORTGAGE,1,0,0.5082,0.9,0.119,1
100208,2023-04-02,65,50196.0,17407.0,36,12.0,623.0,B,medical,NC,RENT,2,0,0.5953,0.9,0.1101,0
100209,2022-01-14,33,74379.0,23699.0,36,6.0,712.0,C,home_improvement,IL,MORTGAGE,2,0,0.4112,0.9,0.0983,0
100210,2023-09-28,56,57422.0,13055.0,36,8.0,712.0,E,home_improvement,WA,MORTGAGE,3,1,0.4893,0.9,0.134,0
100211,2022-01-27,33,83045.0,8028.0,60,15.0,710.0,B,small_business,WA,MORTGAGE,2,0,0.3011,0.831,0.0801,1
100212,2023-08-06,53,46484.0,14282.0,36,11.0,701.0,D,medical,NC,MORTGAGE,0,0,0.7894,0.9,0.103,1
100213,2022-02-12,57,69602.0,18302.0,36,11.0,652.0,B,education,NY,MORTGAGE,2,2,0.8386,0.9,0.0894,1
100214,2023-05-04,41,88494.0,20077.0,36,5.0,601.0,B,education,TX,MORTGAGE,4,0,0.9093,0.9,0.1121,0
100215,2022-02-25,54,44751.0,10898.0,36,2.0,707.0,A,medical,NC,MORTGAGE,2,1,0.1269,0.9,0.0626,0
100216,2023-04-09,33,53997.0,26113.0,60,14.0,613.0,D,home_improvement,FL,MORTGAGE,1,0,0.5459,0.9,0.1563,1
100217,2022-06-18,24,64579.0,12407.0,36,8.0,607.0,C,education,TX,MORTGAGE,2,1,0.5664,0.9,0.1285,1
100218,2023-08-06,25,32136.0,10173.0,36,1.0,667.0,D,small_business,WA,MORTGAGE,1,0,0.3389,0.9,0.113,1
100219,2023-12-17,41,62323.0,13118.0,36,7.0,716.0,B,debt_consolidation,GA,MORTGAGE,0,0,0.5546,0.9,0.0623,1
100220,2022-12-28,62,78564.0,27674.0,60,1.0,809.0,C,education,GA,RENT,0,0,0.1927,0.9,0.0804,1
100221,2022-05-31,26,63014.0,16805.0,60,15.0,749.0,A,home_improvement,NY,RENT,1,1,0.7743,0.9,0.0581,0
100222,2023-01-17,41,66859.0,11749.0,36,8.0,776.0,B,medical,NC,MORTGAGE,3,0,0.1734,0.9,0.05,1
100223,2022-04-01,53,74403.0,26335.0,36,12.0,729.0,C,debt_consolidation,CA,OWN,2,0,0.5301,0.9,0.0819,0
100224,2023-11-18,30,55328.0,37285.0,60,7.0,712.0,A,medical,NC,RENT,1,0,0.6378,0.9,0.0841,0
100225,2022-01-26,54,95732.0,19887.0,60,0.0,840.0,C,small_business,TX,OWN,0,0,0.3601,0.9,0.05,0
100226,2023-08-03,35,118079.0,29105.0,36,10.0,611.0,C,debt_consolidation,TX,RENT,1,2,0.7545,0.9,0.112,0
100227,2023-06-30,58,61069.0,27325.0,60,10.0,665.0,D,home_improvement,NY,OWN,1,0,0.115,0.9,0.1359,0
100228,2023-10-06,47,89556.0,12549.0,36,3.0,670.0,D,small_business,FL,OWN,0,0,0.4739,0.9,0.1176,1
100229,2023-07-24,46,67811.0,18240.0,36,11.0,744.0,B,education,CA,MORTGAGE,1,0,0.1427,0.9,0.0676,0
100230,2023-05-07,29,85965.0,6457.0,36,3.0,631.0,A,education,WA,OWN,1,0,0.3253,0.586,0.0736,0
100231,2022-05-29,42,121973.0,16156.0,36,11.0,736.0,C,small_business,TX,MORTGAGE,3,0,0.3812,0.9,0.0587,0
100232,2022-10-01,60,90260.0,12364.0,36,11.0,725.0,B,education,TX,RENT,1,1,0.369,0.9,0.0627,1
100233,2023-02-12,21,21798.0,14374.0,36,2.0,739.0,B,debt_consolidation,CA,MORTGAGE,3,0,0.7342,0.9,0.05,0
100234,2023-11-07,55,88620.0,11251.0,60,4.0,738.0,B,home_improvement,NC,RENT,5,2,0.2455,0.9,0.0649,1
100235,2023-03-12,43,111986.0,15416.0,60,2.0,782.0,C,medical,CA,RENT,2,1,0.1691,0.9,0.0837,0
100236,2022-07-03,54,68352.0,22790.0,36,11.0,687.0,C,education,WA,RENT,2,0,0.3938,0.9,0.0961,1
100237,2022-09-11,51,104869.0,16925.0,36,3.0,722.0,A,small_business,WA,MORTGAGE,2,1,0.5027,0.9,0.0613,0
100238,2022-08-20,40,54297.0,1221.0,36,10.0,646.0,B,home_improvement,GA,MORTGAGE,2,1,0.5806,0.3547,0.0989,0
100239,2023-05-13,35,30434.0,11285.0,36,6.0,632.0,B,debt_consolidation,FL,MORTGAGE,3,0,0.7108,0.9,0.0851,0
100240,2022-06-15,49,79235.0,4325.0,36,1.0,796.0,B,small_business,NC,MORTGAGE,2,0,0.05,0.612,0.05,0
100241,2023-12-27,27,22306.0,20197.0,60,14.0,641.0,D,home_improvement,FL,MORTGAGE,2,0,0.8177,0.9,0.1648,1
100242,2023-06-06,47,67807.0,22530.0,36,11.0,728.0,B,home_improvement,TX,MORTGAGE,1,0,0.3163,0.9,0.0576,0
100243,2022-06-13,25,113605.0,20309.0,36,4.0,722.0,B,home_improvement,NC,OWN,3,0,0.4243,0.9,0.0913,0
100244,2023-03-05,50,18000.0,10913.0,60,14.0,760.0,E,home_improvement,FL,RENT,1,2,0.4846,0.9,0.1457,1
100245,2022-07-16,49,36615.0,20222.0,36,11.0,591.0,C,home_improvement,CA,MORTGAGE,0,0,0.0459,0.9,0.1473,1
100246,2023-02-24,24,44039.0,13769.0,36,13.0,743.0,B,small_business,WA,RENT,2,0,0.3935,0.9,0.05,1
100247,2022-12-29,55,73100.0,7756.0,36,2.0,687.0,D,debt_consolidation,NY,RENT,1,0,0.6784,0.8569,0.1144,1
100248,2023-05-28,40,64028.0,24677.0,60,0.0,654.0,D,medical,GA,RENT,3,0,0.6063,0.9,0.1565,1
100249,2022-06-04,57,116974.0,25362.0,36,0.0,675.0,E,education,TX,RENT,3,0,,0.9,0.1492,0
100250,2023-08-28,22,103630.0,26540.0,36,8.0,752.0,E,education,WA,OWN,3,0,0.5226,0.9,0.1198,1
100251,2023-07-22,29,89858.0,12525.0,36,12.0,734.0,D,education,GA,MORTGAGE,4,0,0.5723,0.9,0.0988,1
100252,2022-07-10,43,79369.0,28614.0,36,14.0,682.0,B,home_improvement,CA,OWN,2,0,0.4282,0.9,0.07,0
100253,2023-08-27,29,86797.0,13558.0,36,15.0,622.0,C,debt_consolidation,IL,MORTGAGE,1,0,0.5785,0.9,0.1124,1
100254,2023-07-11,36,49141.0,23882.0,36,9.0,626.0,A,education,WA,MORTGAGE,2,1,0.3199,0.9,0.0878,1
100255,2022-08-24,51,100716.0,13402.0,36,10.0,735.0,C,medical,NC,RENT,3,0,0.2909,0.9,0.0719,0
100256,2023-01-16,27,41639.0,15984.0,60,4.0,613.0,E,medical,NY,OWN,1,1,0.4206,0.9,0.186,1
100257,2022-01-02,52,100061.0,1000.0,36,0.0,683.0,A,medical,FL,RENT,0,1,0.01,0.2624,0.0655,0
100258,2023-10-13,25,110584.0,15283.0,60,3.0,850.0,E,debt_consolidation,FL,MORTGAGE,1,1,0.6187,0.9,0.0869,0
100259,2023-05-17,29,81326.0,18820.0,36,0.0,718.0,C,small_business,NY,OWN,1,0,0.4966,0.9,0.0904,1
100260,2022-01-30,48,69714.0,14310.0,60,10.0,735.0,B,home_improvement,NC,MORTGAGE,2,0,0.4356,0.9,0.0819,0
100261,2023-07-08,57,87009.0,33806.0,36,8.0,626.0,E,home_improvement,WA,MORTGAGE,3,1,0.6393,0.9,0.1764,1
100262,2022-06-21,28,18000.0,7538.0,36,12.0,616.0,C,small_business,TX,RENT,1,0,0.5574,0.9,0.1152,1
100263,2023-01-06,34,84068.0,12928.0,60,2.0,738.0,C,small_business,GA,MORTGAGE,1,0,0.6928,0.9,0.0851,0
100264,2022-05-12,63,71599.0,9856.0,60,14.0,673.0,C,education,CA,RENT,0,0,0.796,0.9,0.134,1
100265,2022-01-10,66,73481.0,12926.0,36,11.0,760.0,B,small_business,NC,RENT,1,1,0.5461,0.9,0.05,0
100266,2022-02-10,47,96196.0,27283.0,36,14.0,699.0,A,debt_consolidation,FL,RENT,2,0,0.3361,0.9,0.0661,1
100267,2022-01-18,41,72757.0,31302.0,36,10.0,850.0,D,medical,WA,MORTGAGE,2,1,0.625,0.9,0.05,0
100268,2023-05-03,36,40794.0,11693.0,36,5.0,662.0,E,medical,GA,OWN,1,1,0.3367,0.9,0.1523,1
100269,2023-11-13,49,70758.0,11493.0,36,10.0,713.0,D,home_improvement,GA,MORTGAGE,3,0,0.3275,0.9,0.1167,0
100270,2023-07-31,48,77027.0,7586.0,60,9.0,642.0,E,medical,TX,MORTGAGE,1,0,0.4215,0.821,0.1845,1
100271,2023-11-26,34,78448.0,29757.0,36,2.0,758.0,E,medical,FL,MORTGAGE,1,0,0.7116,0.9,0.1143,1
100272,2023-01-19,22,79858.0,28089.0,36,1.0,722.0,A,small_business,CA,RENT,0,1,0.63,0.9,0.0569,0
100273,2022-09-11,27,106181.0,17046.0,36,10.0,638.0,D,education,WA,MORTGAGE,0,1,0.6572,0.9,0.138,0
100274,2023-09-01,65,42419.0,5435.0,60,1.0,677.0,D,small_business,FL,RENT,2,0,0.5046,0.9,0.16,1
100275,2022-06-05,40,80271.0,6240.0,36,,778.0,B,education,NC,MORTGAGE,0,0,0.5939,0.8075,0.05,0
100276,2023-04-12,43,113698.0,19536.0,36,1.0,771.0,C,education,WA,OWN,0,0,0.6002,0.9,0.0681,0
100277,2022-04-12,42,22962.0,22944.0,36,9.0,611.0,D,small_business,FL,RENT,1,0,0.3423,0.9,0.1443,1
100278,2023-04-17,57,80389.0,1000.0,36,14.0,668.0,F,home_improvement,TX,RENT,1,0,0.5977,0.1782,0.1729,1
100279,2022-07-06,23,57439.0,15108.0,36,7.0,805.0,F,medical,NY,RENT,4,0,0.4792,0.9,0.1322,1
100280,2022-06-19,24,63879.0,32565.0,36,2.0,686.0,C,debt_consolidation,GA,MORTGAGE,0,0,0.399,0.9,0.0809,0
100281,2023-07-09,33,47856.0,16042.0,36,8.0,707.0,D,education,TX,RENT,1,1,0.4086,0.9,0.1171,0
100282,2023-12-06,43,69913.0,31407.0,60,7.0,758.0,C,debt_consolidation,GA,MORTGAGE,1,0,0.3695,0.9,0.0736,0
100283,2023-05-10,51,130238.0,23841.0,36,9.0,616.0,E,home_improvement,IL,RENT,3,0,0.4238,0.9,0.1647,0
100284,2022-12-27,43,37067.0,8241.0,36,6.0,640.0,D,education,IL,MORTGAGE,2,1,0.4784,0.9,0.1243,0
100285,2023-06-12,41,39912.0,15366.0,36,8.0,677.0,E,debt_consolidation,FL,MORTGAGE,0,0,0.613,0.9,0.1554,1
100286,2023-12-04,64,35942.0,16842.0,36,5.0,768.0,F,medical,CA,RENT,2,0,0.7819,0.9,0.1316,0
100287,2023-08-07,28,126823.0,9427.0,36,14.0,757.0,B,medical,TX,MORTGAGE,1,1,0.5937,0.752,0.0523,0
100288,2022-10-22,47,61130.0,9271.0,36,8.0,739.0,F,home_improvement,IL,RENT,2,1,0.5034,0.9,0.1477,1
100289,2023-02-04,45,74231.0,31561.0,36,4.0,688.0,D,home_improvement,FL,RENT,1,1,0.08,0.9,0.1136,1
100290,2022-11-25,42,62917.0,9204.0,36,0.0,764.0,B,small_business,TX,RENT,2,0,0.9638,0.9,0.05,1
100291,2023-01-10,58,46667.0,27706.0,36,10.0,687.0,A,small_business,GA,RENT,1,1,0.3384,0.9,0.0885,1
100292,2023-06-01,33,67945.0,14072.0,36,6.0,731.0,D,medical,FL,OWN,0,0,0.3449,0.9,0.081,0
100293,2022-06-08,64,,17769.0,36,,751.0,B,medical,FL,MORTGAGE,2,1,0.7328,0.9,0.0545,0
100294,2023-08-10,36,116762.0,23057.0,36,7.0,798.0,B,home_improvement,GA,MORTGAGE,4,1,0.2598,0.9,0.05,0
100295,2023-01-07,46,49412.0,12613.0,36,7.0,693.0,C,small_business,TX,RENT,1,0,0.5544,0.9,0.085,1
100296,2022-06-20,44,94427.0,23111.0,36,12.0,674.0,A,debt_consolidation,CA,MORTGAGE,1,0,0.3874,0.9,0.0743,0
100297,2023-10-22,60,50054.0,1000.0,36,8.0,774.0,C,debt_consolidation,NY,MORTGAGE,2,1,0.4295,0.2375,0.0508,0
100298,2023-12-27,41,21709.0,21957.0,60,11.0,778.0,D,small_business,CA,RENT,1,0,0.4899,0.9,0.0881,1
100299,2023-01-26,34,105585.0,1000.0,36,10.0,663.0,A,debt_consolidation,NY,MORTGAGE,3,1,0.2413,0.3159,0.0633,0
100300,2022-01-29,21,109803.0,15958.0,36,13.0,630.0,C,small_business,TX,MORTGAGE,0,0,0.4553,0.9,0.1188,1
100301,2023-03-04,37,106382.0,25688.0,60,0.0,769.0,B,debt_consolidation,WA,OWN,1,0,0.6852,0.9,0.0564,0
100302,2022-02-06,59,60904.0,23601.0,60,6.0,597.0,E,home_improvement,CA,OWN,1,0,0.4651,0.9,0.1925,1
100303,2023-09-24,21,69997.0,6314.0,36,11.0,594.0,C,education,TX,RENT,1,0,0.99,0.8167,0.1358,1
100304,2022-03-25,62,97493.0,7473.0,36,2.0,680.0,D,home_improvement,NY,MORTGAGE,0,0,0.4983,0.7159,0.1288,1
100305,2023-07-01,45,86745.0,11802.0,60,7.0,696.0,D,education,IL,OWN,2,2,0.2407,0.9,0.1174,1
100306,2023-02-16,27,63191.0,19676.0,60,6.0,626.0,E,home_improvement,FL,MORTGAGE,2,2,0.3757,0.9,0.1929,0
100307,2023-06-01,34,26428.0,1000.0,60,12.0,703.0,C,small_business,GA,RENT,1,0,0.0931,0.404,0.114,0
100308,2023-04-10,46,78416.0,17881.0,36,15.0,706.0,C,small_business,GA,RENT,0,0,0.6955,0.9,0.1003,0
100309,2022-08-26,35,107370.0,20803.0,36,1.0,661.0,A,small_business,FL,RENT,0,0,0.8011,0.9,0.0727,1
100310,2023-10-19,25,39072.0,15453.0,60,3.0,812.0,C,home_improvement,CA,RENT,1,1,0.6486,0.9,0.0806,0
100311,2023-08-05,51,94163.0,22728.0,36,12.0,716.0,C,small_business,NC,OWN,0,1,0.312,0.9,0.0894,0
100312,2022-11-24,51,84946.0,20014.0,36,2.0,758.0,C,home_improvement,NY,OWN,0,0,0.3055,0.9,0.05,0
100313,2023-09-22,26,97504.0,13125.0,60,7.0,603.0,B,education,IL,OWN,3,0,0.6273,0.9,0.1318,1
100314,2023-07-27,33,101159.0,1000.0,36,15.0,602.0,C,home_improvement,NC,RENT,5,0,0.3758,0.2677,0.129,0
100315,2022-09-14,32,54166.0,19201.0,36,15.0,718.0,C,education,WA,MORTGAGE,3,1,0.3079,0.9,0.0926,0
100316,2023-03-24,51,26491.0,9422.0,36,15.0,801.0,C,education,IL,MORTGAGE,1,0,0.2855,0.9,0.0614,0
100317,2022-05-18,54,58994.0,12795.0,36,2.0,629.0,D,small_business,NY,MORTGAGE,1,0,0.8538,0.9,0.1287,1
100318,2022-10-30,54,101674.0,22312.0,36,2.0,699.0,C,medical,GA,RENT,1,0,0.3872,0.9,0.0995,0
100319,2022-10-13,64,58740.0,30756.0,36,2.0,616.0,C,medical,TX,OWN,2,1,0.6463,0.9,0.1223,0
100320,2023-02-23,56,54179.0,17657.0,36,12.0,647.0,C,home_improvement,FL,MORTGAGE,2,1,0.5899,0.9,0.1041,0
100321,2022-08-29,35,20359.0,22987.0,36,2.0,702.0,D,home_improvement,NY,MORTGAGE,1,0,0.3103,0.9,0.1237,1
100322,2022-06-06,25,127579.0,5000.0,36,6.0,660.0,D,medical,CA,RENT,0,0,0.4881,0.5299,0.1212,1
100323,2022-09-28,49,99771.0,20210.0,60,13.0,612.0,B,medical,NY,RENT,2,0,0.2798,0.9,0.1255,1
100324,2023-07-12,63,98097.0,17461.0,36,7.0,610.0,B,small_business,TX,MORTGAGE,0,0,0.7696,0.9,0.1053,1
100325,2022-01-26,65,104032.0,29063.0,60,15.0,577.0,D,education,CA,MORTGAGE,0,0,0.2978,0.9,0.1843,1
100326,2023-01-31,31,92301.0,13136.0,36,,719.0,D,education,GA,MORTGAGE,2,2,0.5531,0.9,0.1156,0
100327,2023-02-14,31,67670.0,15825.0,36,6.0,726.0,A,small_business,WA,RENT,0,2,0.3812,0.9,0.0657,0
100328,2023-08-25,22,70087.0,27529.0,60,15.0,726.0,C,education,GA,RENT,3,0,0.295,0.9,0.1086,0
100329,2022-06-04,27,62173.0,17172.0,60,8.0,635.0,B,education,CA,MORTGAGE,1,0,0.6955,0.9,0.0991,1
100330,2022-09-25,46,154042.0,8020.0,36,2.0,750.0,D,medical,FL,MORTGAGE,2,0,0.3758,0.4796,0.1046,0
100331,2022-01-29,46,91677.0,40965.0,36,10.0,732.0,B,medical,WA,MORTGAGE,0,1,0.1141,0.9,0.0632,1
100332,2022-05-20,38,61086.0,8293.0,36,12.0,690.0,D,medical,FL,MORTGAGE,1,0,0.5649,0.9,0.125,1
100333,2023-06-22,35,88965.0,17418.0,36,13.0,681.0,D,debt_consolidation,CA,MORTGAGE,0,1,0.3385,0.9,0.1146,0
100334,2022-12-20,59,44674.0,21120.0,36,0.0,651.0,E,home_improvement,FL,MORTGAGE,0,0,0.5115,0.9,0.1595,1
100335,2023-06-17,42,120135.0,20409.0,36,1.0,702.0,F,home_improvement,CA,RENT,0,1,0.6512,0.9,0.1787,1
100336,2022-12-25,58,55168.0,16292.0,36,10.0,787.0,C,small_business,CA,MORTGAGE,0,0,0.5513,0.9,0.0753,0
100337,2023-06-11,65,90033.0,16337.0,60,11.0,758.0,D,home_improvement,WA,MORTGAGE,0,0,0.6578,0.9,0.1087,1
100338,2022-08-21,35,106979.0,15886.0,36,10.0,675.0,D,small_business,CA,MORTGAGE,3,1,0.2204,0.9,0.1075,1
100339,2023-03-03,30,86543.0,7957.0,60,6.0,722.0,E,home_improvement,NY,MORTGAGE,3,0,0.7197,0.8633,0.1572,1
100340,2023-03-18,64,77834.0,37352.0,60,12.0,624.0,C,home_improvement,NC,RENT,0,2,0.4205,0.9,0.1385,1
100341,2023-04-25,50,75324.0,16020.0,60,9.0,734.0,A,debt_consolidation,NC,RENT,1,0,0.1947,0.9,0.0558,0
100342,2022-08-07,34,73307.0,23372.0,36,14.0,640.0,F,medical,CA,MORTGAGE,0,0,0.01,0.9,0.1927,0
100343,2022-08-19,49,57699.0,14988.0,36,5.0,731.0,A,debt_consolidation,FL,MORTGAGE,1,0,0.4183,0.9,0.0524,0
100344,2023-03-09,44,61515.0,14807.0,36,12.0,850.0,F,home_improvement,NY,RENT,0,0,0.3228,0.9,0.1205,1
100345,2023-10-21,62,119388.0,13901.0,36,2.0,656.0,B,medical,IL,MORTGAGE,2,1,0.3259,0.8374,0.0828,1
100346,2023-01-24,32,71744.0,4051.0,36,11.0,850.0,C,small_business,WA,RENT,2,0,0.5469,0.532,0.05,0
100347,2022-11-17,66,51426.0,16554.0,60,11.0,719.0,F,medical,CA,MORTGAGE,0,1,0.8241,0.9,0.1814,1
100348,2022-01-16,64,59511.0,14337.0,36,4.0,645.0,D,home_improvement,FL,MORTGAGE,1,0,0.2997,0.9,0.1496,0
100349,2022-03-06,29,108011.0,28544.0,36,0.0,642.0,C,education,NY,MORTGAGE,2,0,0.4984,0.9,0.1266,1
100350,2023-05-02,28,95268.0,7230.0,60,15.0,832.0,B,home_improvement,NC,RENT,1,0,0.3664,0.8677,0.05,0
100351,2022-04-18,45,91810.0,12806.0,60,1.0,720.0,B,home_improvement,NY,RENT,2,0,0.2826,0.9,0.0873,0
100352,2022-10-27,23,67274.0,9914.0,36,7.0,656.0,A,debt_consolidation,CA,RENT,3,0,0.2768,0.9,0.0745,0
100353,2022-03-13,34,92201.0,30983.0,36,0.0,678.0,C,home_improvement,IL,RENT,0,0,0.8085,0.9,0.1065,1
100354,2023-08-09,41,55693.0,10175.0,36,6.0,716.0,C,home_improvement,GA,RENT,0,0,0.4827,0.9,0.0737,1
100355,2022-06-25,65,67212.0,23061.0,60,,689.0,B,home_improvement,GA,MORTGAGE,2,0,0.442,0.9,0.0992,1
100356,2023-06-14,66,104094.0,26731.0,36,8.0,711.0,C,debt_consolidation,TX,MORTGAGE,0,0,0.3429,0.9,0.0653,1
100357,2022-12-16,27,101228.0,16685.0,36,3.0,796.0,E,debt_consolidation,WA,RENT,0,2,0.4934,0.9,0.0852,0
100358,2023-08-01,62,45543.0,5609.0,36,6.0,622.0,E,small_business,TX,MORTGAGE,1,0,0.3524,0.9,0.1519,0
100359,2022-12-11,25,49334.0,5723.0,36,1.0,729.0,C,medical,TX,RENT,2,0,0.866,0.9,0.0972,0
100360,2022-07-12,55,78261.0,25738.0,60,9.0,686.0,F,small_business,IL,OWN,1,1,0.5304,0.9,0.194,1
100361,2023-12-05,59,126784.0,6655.0,36,0.0,660.0,C,medical,GA,MORTGAGE,2,0,0.5079,0.4543,0.0925,0
100362,2023-06-30,61,18000.0,21528.0,36,,754.0,B,medical,GA,MORTGAGE,1,0,0.5034,0.9,0.0728,0
100363,2023-04-16,31,83350.0,19029.0,36,0.0,602.0,C,medical,IL,RENT,1,0,0.7416,0.9,0.1214,0
100364,2023-04-26,62,33719.0,21394.0,36,3.0,548.0,E,home_improvement,FL,MORTGAGE,1,0,0.4756,0.9,0.2061,1
100365,2023-09-30,26,55970.0,22244.0,60,1.0,703.0,B,home_improvement,IL,RENT,3,0,0.3847,0.9,0.081,0
100366,2023-11-03,44,64067.0,9597.0,36,14.0,682.0,B,education,NY,OWN,4,1,0.5122,0.9,0.0851,1
100367,2022-04-28,42,62385.0,9220.0,60,12.0,609.0,F,medical,TX,RENT,2,1,0.6383,0.9,0.2263,1
100368,2023-04-21,35,58986.0,24434.0,60,14.0,587.0,D,education,FL,MORTGAGE,0,0,0.7166,0.9,0.1677,1
100369,2023-10-30,22,75216.0,12336.0,36,10.0,806.0,D,small_business,TX,MORTGAGE,5,1,0.523,0.9,0.0542,0
100370,2022-03-24,56,58942.0,1000.0,60,7.0,718.0,D,small_business,CA,MORTGAGE,0,0,0.5259,0.2002,0.1157,0
100371,2023-09-14,36,31126.0,23839.0,36,2.0,691.0,D,education,WA,MORTGAGE,1,0,0.6785,0.9,0.1035,1
100372,2023-01-29,51,98396.0,8674.0,36,15.0,822.0,A,small_business,GA,OWN,0,0,0.01,0.7613,0.05,0
100373,2022-02-26,39,97586.0,22204.0,36,14.0,751.0,D,education,WA,RENT,4,2,0.4976,0.9,0.0969,0
100374,2023-04-13,38,100295.0,30535.0,36,6.0,796.0,B,small_business,NC,RENT,3,0,0.3631,0.9,0.05,0
100375,2022-08-20,61,28778.0,18151.0,36,3.0,619.0,B,small_business,FL,OWN,2,1,0.4916,0.9,0.0956,1
100376,2023-11-03,25,83968.0,26962.0,36,6.0,617.0,F,small_business,WA,RENT,2,0,0.5511,0.9,0.1824,1
100377,2023-10-20,54,95279.0,19384.0,60,6.0,727.0,A,education,TX,MORTGAGE,0,1,0.729,0.9,0.0728,1
100378,2022-07-25,55,44064.0,32287.0,36,14.0,715.0,A,home_improvement,FL,RENT,2,0,0.2031,0.9,0.0556,1
100379,2023-08-29,38,75275.0,8441.0,60,1.0,765.0,B,education,CA,RENT,2,0,0.3361,0.9,0.054,0
100380,2022-09-21,33,71512.0,17926.0,36,10.0,592.0,E,medical,IL,RENT,1,0,0.3021,0.9,0.1826,1
100381,2022-05-30,21,130265.0,24058.0,36,12.0,732.0,F,debt_consolidation,FL,MORTGAGE,1,1,0.3586,0.9,0.1296,1
100382,2023-08-25,64,132735.0,16286.0,36,12.0,749.0,A,debt_consolidation,IL,RENT,2,2,0.206,0.9,0.05,0
100383,2022-12-12,64,25069.0,28370.0,36,3.0,746.0,C,small_business,GA,RENT,1,1,0.9075,0.9,0.0701,1
100384,2023-03-22,32,149818.0,14112.0,36,6.0,666.0,D,education,CA,RENT,0,1,0.6541,0.839,0.1369,1
100385,2022-07-20,22,47543.0,36624.0,60,5.0,721.0,D,small_business,FL,RENT,4,2,0.3249,0.9,0.1241,1
100386,2022-11-22,26,104420.0,37100.0,60,6.0,643.0,B,small_business,FL,RENT,3,1,0.4831,0.9,0.1137,0
100387,2023-08-26,24,104115.0,20539.0,36,1.0,672.0,B,education,WA,OWN,2,0,0.3931,0.9,0.1008,0
100388,2023-06-12,59,45129.0,22973.0,36,,627.0,C,education,WA,MORTGAGE,1,0,0.5112,0.9,0.1113,0
100389,2023-12-20,62,89798.0,28725.0,36,0.0,644.0,A,education,WA,RENT,1,0,0.3265,0.9,0.0674,1
100390,2022-01-22,28,71774.0,7315.0,36,15.0,676.0,D,debt_consolidation,GA,RENT,4,1,0.1754,0.9,0.1287,0
100391,2023-08-12,55,91630.0,6192.0,36,6.0,661.0,B,education,NY,RENT,2,0,0.3656,0.4711,0.0961,0
100392,2022-10-10,29,81920.0,29308.0,36,3.0,644.0,D,medical,NY,RENT,1,0,0.7563,0.9,0.1431,1
100393,2023-06-17,37,110890.0,20466.0,60,12.0,612.0,D,small_business,NY,RENT,0,0,0.183,0.9,0.1629,0
100394,2022-10-30,48,77262.0,15961.0,36,7.0,808.0,D,small_business,GA,OWN,2,0,0.6994,0.9,0.0597,0
100395,2022-05-03,54,69964.0,18100.0,36,5.0,660.0,D,small_business,FL,RENT,1,1,0.592,0.9,0.1136,0
100396,2022-03-04,61,107882.0,1000.0,36,1.0,710.0,A,education,GA,RENT,1,0,0.4001,0.3171,0.05,0
100397,2023-12-27,23,92412.0,16285.0,60,6.0,584.0,B,debt_consolidation,TX,MORTGAGE,1,0,0.63,0.9,0.1214,1
100398,2023-12-06,30,96954.0,11223.0,36,10.0,771.0,C,education,NC,RENT,1,0,0.5217,0.9,0.0572,0
100399,2022-08-27,33,55062.0,26263.0,36,9.0,700.0,D,home_improvement,FL,MORTGAGE,1,1,0.0525,0.9,0.1266,0
100400,2023-12-16,35,43642.0,26955.0,36,6.0,663.0,E,home_improvement,NC,MORTGAGE,1,0,0.3991,0.9,0.1494,0
100401,2023-07-31,66,57968.0,23190.0,60,9.0,664.0,C,small_business,FL,RENT,2,0,0.405,0.9,0.1257,0
100402,2023-03-13,56,56375.0,21559.0,60,12.0,742.0,D,education,CA,MORTGAGE,1,0,0.769,0.9,0.1187,0
100403,2023-01-14,35,98586.0,4524.0,36,14.0,513.0,B,debt_consolidation,NY,RENT,1,0,0.3998,0.5529,0.1412,1
100404,2022-09-01,65,104280.0,23316.0,36,8.0,641.0,A,education,FL,RENT,0,1,0.4378,0.9,0.0799,1
100405,2023-09-02,43,70346.0,23665.0,60,3.0,683.0,B,home_improvement,TX,MORTGAGE,2,0,0.2478,0.9,0.1097,1
100406,2023-04-20,44,117928.0,29207.0,36,2.0,682.0,E,education,GA,MORTGAGE,4,0,0.4673,0.9,0.1491,0
100407,2023-10-22,40,116054.0,37064.0,36,2.0,840.0,C,debt_consolidation,NY,RENT,3,0,0.2422,0.9,0.05,0
100408,2023-11-08,27,82302.0,2767.0,60,0.0,670.0,C,small_business,GA,RENT,3,0,0.6972,0.3618,0.1459,1
100409,2023-10-31,63,50343.0,14504.0,36,8.0,749.0,D,medical,NC,MORTGAGE,1,0,0.3959,0.9,0.0817,0
100410,2023-09-30,21,122261.0,11320.0,36,3.0,799.0,A,education,CA,MORTGAGE,1,0,0.2417,0.8533,0.05,0
100411,2023-04-13,29,73169.0,19553.0,36,3.0,730.0,A,medical,NY,MORTGAGE,1,0,0.7251,0.9,0.05,1
100412,2022-08-24,31,78785.0,18121.0,60,11.0,650.0,A,debt_consolidation,IL,MORTGAGE,6,0,0.2188,0.9,0.095,1
